epoch,loss,test_acc
1,0.7863450447718302,54.528899445764054
2,0.5456257164478302,59.95249406175772
3,0.4709953765074412,63.19081551860649
4,0.4178980191548665,64.972288202692
5,0.34388165175914764,63.53127474267617
6,0.2947000414133072,66.27870150435471
7,0.2871286521355311,66.99129057798892
8,0.2765178382396698,67.45051464766429
9,0.24212619413932165,65.73238321456849
10,0.22105301916599274,67.07838479809976
