true_class,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19,pred_20,pred_21,pred_22,pred_23,pred_24,pred_25,pred_26,pred_27,pred_28,pred_29,pred_30,pred_31,pred_32,pred_33,pred_34,pred_35,pred_36,pred_37,pred_38,pred_39,pred_40,pred_41,pred_42
11,0,0,0,0,0,0,0,0,0,0,0,122,0,18,0,0,0,0,1,1,16,0,12,1,126,12,15,62,7,0,21,1,2,0,0,0,0,2,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,0,0,0,591,13,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,4,6,0,57,3,0,6,0,0,0,0,0,0,4
13,0,0,0,0,0,0,1,0,0,0,0,0,18,435,0,0,0,1,6,1,1,0,0,0,46,1,14,3,3,8,108,0,26,4,0,2,0,0,4,0,27,1,10
14,0,0,0,0,0,0,1,0,6,0,1,0,0,2,232,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,112,6,2,3,0,0,0,0,0,6,0,0,1,0,1,4,0,37,1,0,2,0,0,4,0,3,0,9
16,0,0,0,0,0,0,14,0,2,0,23,0,0,0,0,0,104,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,315,1,0,0,0,0,0,2,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,26,10,68,0,23,0,94,13,21,43,2,0,21,30,7,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,3,4,0,1,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,19,0,21,0,4,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,17,33,3,0,0,0,4,23,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,22,2,28,0,7,0,3,41,0,0,2,7,0,0,0,0,0,0,0,0,0,0,4
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,12,0,11,1,20,30,1,42,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,2,0,65,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,14,1,15,12,46,149,11,183,24,0,3,4,8,0,0,0,0,0,0,0,0,1,3
26,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,6,0,1,0,18,6,70,38,0,0,31,0,1,0,0,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,37,7,1,71,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,13,3,14,6,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,45,0,14,0,0,0,11,4,5,0,60,2,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,63,2,16,0,3,8,1,3,0,0,1,152,0,0,0,0,0,0,0,0,0,0,2
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,44,11,3,15,1,0,49,0,6
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,75,9,0,6,1,0,1,0,0
35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,3,222,35,14,30,0,33,1,5
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,9,32,5,6,1,0,13,0,3
37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,22,0,20,0,0,6,0,0
38,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,29,33,2,0,0,444,6,9,4,89
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,4,0,38,20,2,0,9
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,85,0,2
41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,0,11,8
42,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,7,4,1,3,33
