epoch,loss,test_acc
1,3.336048444112142,30.0
2,3.3317368030548096,29.968329374505146
3,3.255799929300944,30.007917656373714
4,3.1345087687174478,29.960411718131432
5,3.0885170300801597,29.873317498020587
6,2.9727375507354736,29.897070467141727
7,2.842392841974894,29.778305621536024
8,2.7420972983042398,29.897070467141727
9,2.6798956394195557,30.087094220110846
10,2.524531126022339,30.69675376088678
